t,x,y,z
0.079003,578.221985,1820.23999,466.01001
0.08901,574.764038,1736.799927,462.455017
0.098982,570.999023,1672.050049,450.75
0.109015,567.531006,1594.719971,443.243011
0.119028,563.580994,1547.25,428.30899
0.12896,558.825012,1517.150024,398.936981
0.138997,555.385986,1445.569946,388.193024
0.149002,551.161987,1402.920044,365.63501
0.159004,547.617981,1336.130005,349.28302
0.169017,543.960999,1271.569946,331.312012
0.178992,542.952026,1184.219971,323.994019
0.189002,537.320007,1135.679932,300.799011
0.199017,533.593018,1077.640015,277.981995
0.209012,535.078979,1010.700012,257.636993
0.227977,524.901978,923.448975,198.304001
0.248001,517.848999,800.354004,151.377014
0.258002,512.744019,770.294006,111.144997
0.267992,511.537018,693.444031,94.539597
0.277999,505.28299,655.197998,57.582199
0.288068,502.251984,608.841003,21.5245
0.298012,500.967041,549.924011,30.8913
0.307986,498.492004,521.854004,54.082302
0.317983,497.011993,478.147003,84.820999
0.328013,495.673004,435.184998,116.705002
0.337998,492.300995,401.468018,140.283997
0.348008,494.615997,346.494995,175.779999
0.358013,488.958008,329.126007,189.386002
0.377024,483.891998,260.628021,227.861008
0.387026,484.061005,218.064987,250.182983
0.397033,478.429993,202.754013,257.697998
0.407022,481.416992,142.279999,290.227997
0.417002,477.759979,115.181,298.897003
0.426998,474.463989,88.933197,310.169006
0.437013,473.309021,50.751499,327.386993
0.447005,470.095978,19.523199,335.321991
0.457011,468.210022,-22.835299,353.309998
0.467002,464.686005,-47.072102,358.134003
0.477018,466.958984,-97.657799,376.195007
0.486983,463.783997,-125.916,380.511993
,,,
0,680.245972,2390.439941,492.437988
0.009997,681.222046,2262.909912,512.372986
0.020014,678.273987,2214.669922,506.184998
0.029985,679.297974,2132.709961,506.766968
0.040026,676.446045,2087.080078,499.617004
0.049954,675.405029,2027.27002,491.744995
0.059947,676.240967,1935.809937,494.071014
0.069955,671.13501,1880.73999,481.983978
0.079032,669.874023,1827.679932,467.84201
0.099021,669.536987,1695.189941,450.194
0.108983,670.111023,1632.599976,438.403015
0.118979,668.745972,1558.25,428.609009
0.129001,665.497009,1513.25,409.40799
0.13896,662.307007,1456.640015,392.154022
0.148993,660.780029,1388.929932,377.09201
0.158985,662.820007,1323.160034,362.432007
0.16899,661.130005,1284.27002,334.306976
0.179008,659.677979,1198.099976,328.134003
0.188965,657.877014,1175.560059,290.016998
0.198969,656.289001,1115.929932,272.992004
0.209021,654.382996,1060.369995,245.956009
0.219004,651.036987,1015.040039,221.631012
0.229,650.828003,951.072998,199.709991
0.247995,650.304016,818.289978,159.756012
0.25801,646.68103,780.223999,124.592995
0.277997,644.018005,676.994995,65.060898
0.288003,641.656006,630.830017,30.4704
0.297991,639.957031,588.335999,42.172802
0.307998,637.624023,552.070007,70.809799
0.318026,636.758057,517.143005,96.748299
0.328008,634.369019,483.081024,120.302002
0.337965,632.041992,449.802002,143.30899
0.348006,628.299988,424.919983,162.106003
0.358005,625.958984,392.919006,182.550003
0.367994,628.360962,325.47699,221.378998
0.378014,621.653015,309.953003,228.786011
0.396981,620.257019,225.281998,273.882996
0.407012,619.38501,191.561996,289.908997
0.416994,617.286987,152.23999,307.042999
0.426965,615.125,120.098,320.832001
0.437013,612.703979,95.167603,326.687988
0.446993,609.166016,64.253304,335.552979
0.456992,609.923035,17.112299,355.277008
0.467037,605.380981,-12.4702,365.236023
0.477037,602.888,-35.3741,366.290009
0.487013,602.069946,-74.350197,376.85202
0.496985,601.338989,-111.672997,386.732025
,,,
0,733.664001,2253.340088,497.568024
0.029991,736.309021,2031.009888,488.64801
0.069001,735.713013,1733.619995,468.834991
0.118997,736.70697,1463.209961,386.195984
0.138997,735.286987,1330.199951,358.161987
0.149026,733.229004,1291.02002,333.88501
0.159016,735.729004,1217.959961,319.449982
0.218021,731.744019,887.971985,178.596008
0.22801,731.846985,818.040039,161.636993
0.258006,732.585022,659.854004,75.132599
0.278025,735.200012,568.301025,32.350903
0.288015,731.630005,533.367981,58.675201
0.318007,722.169006,417.463989,138.45401
0.348024,714.612,318.796021,196.579987
0.356979,713.898987,276.257019,220.423996
0.366998,710.498962,248.311005,232.371002
0.377087,710.934998,201.513,255.039993
0.38707,707.449951,168.496994,267.971985
0.397031,706.661987,130.059006,286.692993
0.407019,702.10199,99.034698,297.179993
0.417029,698.934021,74.717003,303.007019
0.427049,697.940979,27.346401,321.81601
0.437037,696.08197,4.64711,324.106995
0.447033,691.516968,-24.109402,328.179993
0.456996,690.583984,-67.964302,341.449005
0.467056,688.488037,-105.446999,350.367981
,,,
0,622.163025,2361.350098,506.809998
0.010014,617.425049,2294.290039,509.360016
0.019024,613.283997,2207.590088,514.69397
0.030039,611.461975,2123.369873,520.140015
0.039021,607.301025,2061.170166,514.563965
0.049046,602.776978,2018.22998,502.819
0.059075,597.822998,1994.829956,480.311005
0.069033,594.012024,1919.440063,479.257996
0.079053,590.213013,1832.76001,475.346008
0.089017,590.539001,1748.880005,473.657013
0.099025,588.659973,1669.630005,465.505005
0.10904,582.502991,1621.26001,448.01001
0.119021,580.132996,1574.550049,428.586975
0.129025,574.86499,1499.150024,425.85199
0.139036,572.004028,1456.880005,398.556
0.149043,566.501953,1400.320068,382.015991
0.159016,569.179993,1284.25,384.717987
0.169032,564.762024,1245.399902,358.824005
0.179029,560.97699,1183.209961,341.203979
0.188046,555.212036,1134.73999,317.927979
0.198025,552.487,1088.600098,288.929993
0.208026,548.682983,1030.959961,268.636993
0.218034,548.687012,955.382019,252.332001
0.22802,544.684998,902.320007,226.841003
0.23803,540.580994,850.305969,200.050995
0.248024,536.449036,800.004028,171.565002
0.258028,534.264954,741.244995,147.664993
0.268035,529.819031,693.459961,114.505997
0.278042,524.834961,656.63501,73.244804
0.288042,525.249023,574.973999,61.736504
0.298052,520.569031,530.973999,24.003901
0.308027,520.142029,479.234009,53.987598
0.328017,514.549988,409.80899,110.188004
0.337098,513.993958,376.996002,136.888992
0.347027,509.444,336.735992,163.716995
0.357082,506.104004,304.809998,187.914001
0.367035,501.751007,289.035004,198.964005
0.377039,502.851013,230.917999,235.634995
0.387034,498.936005,209.009003,247.96701
0.397051,495.433014,180.406998,263.606995
0.40703,497.087006,133.931,287.858002
0.417126,493.647003,107.079002,301.005005
0.427038,491.437988,61.518101,323.414001
0.43704,491.281982,24.814001,339.846985
0.447068,487.156982,-5.97726,353.46402
0.457039,483.661011,-30.438101,361.190002
0.467045,480.955017,-65.674797,372.872009
0.506049,473.487,-197.005997,406.542999
,,,
0,469.230011,2258.310059,516.717957
0.00997,458.009003,2206.190186,516.02301
0.019984,448.286011,2120.889893,517.955017
0.030013,438.08902,2056.209961,513.140015
0.069017,387.90802,1880.900024,457.316986
0.079054,380.221008,1792.199951,454.835999
0.089055,372.78302,1706.640015,450.437012
0.099048,366.46701,1609.920044,450.028992
0.109032,353.31601,1603.930054,415.432007
0.129079,329.229004,1476.369995,386.397003
0.138994,322.320007,1402.430054,375.201996
0.149049,315.312012,1331.26001,362.25
0.169051,292.324005,1231.609985,315.778992
0.179067,291.091003,1143.349976,305.878021
0.188986,283.065002,1091.439941,284.608978
0.199006,265.32901,1062.390015,248.278
0.21801,255.167007,909.964966,217.371002
0.228009,240.749008,884.352966,177.727997
0.237972,231.932007,816.079956,158.462997
0.248001,224.552002,761.697998,130.576004
0.258006,215.421005,719.313965,94.3573
0.268033,206.662994,655.261963,73.044296
0.278019,198.627991,604.770996,38.823101
0.288052,189.270004,557.682983,36.8993
0.298081,183.326004,525.117981,62.557102
0.308066,180.619003,474.968994,98.687202
0.318003,169.080002,450.376984,116.625
0.328013,164.884995,411.502991,143.090988
0.338067,157.768997,372.593994,166.062988
0.348023,148.029007,349.901001,181.054001
0.367049,132.087006,281.983002,220.237
0.377002,125.699997,245.41301,240.242996
0.387026,124.873001,196.17601,266.393982
0.397,118.446999,161.494003,282.261993
0.41701,106.111,86.608406,313.875
0.427031,96.795998,60.225597,319.743011
0.437119,90.783905,27.927101,331.727997
0.447062,84.2286,-11.216,347.292999
0.45707,77.708405,-42.139198,352.912018
0.467016,74.849701,-85.023003,367.830994
0.487051,66.792603,-161.382004,386.303986
,,,
0,643.783997,2271.439941,524.971008
0.009981,641.071045,2222.860107,523.55896
0.048973,628.661987,1976.340088,497.442993
0.058959,628.983032,1837.51001,515.708984
0.068954,624.106995,1816.51001,491.685974
0.078973,622.026001,1718.47998,493.466003
0.08898,617.521973,1668.200073,479.902008
0.099028,612.837036,1635.169922,456.200989
0.108973,612.375,1560.01001,448.369995
0.118968,607.855042,1514.640015,429.148987
0.128986,605.851013,1417.839966,425.358002
0.138996,603.385986,1363.130005,408.455994
0.148972,598.30304,1335.899902,376.164001
0.158994,598.539978,1234.660034,377.191986
0.168986,597.257019,1186.810059,349.144012
0.177975,592.523987,1150.400024,319.819
0.188022,593.911987,1058.709961,312.28598
0.197965,587.237,1035.630005,275.921997
0.208009,586.606995,960.145996,259.434998
0.218008,583.774963,907.212036,233.832001
0.227981,581.234985,845.567017,212.64299
0.237984,582.014954,767.879028,193.89801
0.247976,581.06897,701.185974,173.932007
0.258054,576.457031,654.752014,142.600006
0.26801,574.39502,619.304016,101.476997
0.278029,573.647034,540.231995,85.653297
0.287993,571.619995,496.820984,48.485699
0.298059,569.61499,437.177002,36.311897
0.308059,564.492981,427.436005,48.4431
0.317975,563.721985,378.445007,84.314697
0.327988,563.95697,339.347992,111.312004
0.337042,561.572021,300.95401,139.386002
0.357017,558.518005,212.814011,197.505997
0.366989,557.070984,185.05899,214.737991
0.386995,550.60199,124.204002,250.129013
0.396997,549.605042,85.5158,269.650024
0.406988,548.300049,54.171497,283.936005
0.417008,545.698975,23.310499,296.528015
0.42704,544.699036,-12.0011,311.349976
0.436997,544.278015,-58.152298,333.31601
0.44707,543.083008,-91.8545,344.713989
0.456993,542.539001,-135.334991,362.684998
,,,
0,732.830994,2413.379883,484.759003
0.018925,734.924988,2219.629883,498.324005
0.028941,735.70697,2173.01001,490.963013
0.039009,734.072998,2109.649902,487.782013
0.048991,736.25,2032.900146,481.737
0.059005,736.047974,1959.719971,475.459015
0.068996,737.687988,1872.310059,473.446991
0.07894,735.765991,1819.669922,459.329987
0.08895,737.357971,1737.140015,457.646027
0.098938,738.812012,1659.52002,449.369019
0.108946,736.591003,1597.740112,437.730011
0.119003,734.947998,1567.77002,409.833008
0.128942,736.123047,1496.410034,398.270996
0.138941,737.038025,1414.219971,390.902008
0.177955,734.43103,1186.900024,312.774017
0.187948,735.212952,1128.339966,291.303986
0.197946,734.229004,1061.26001,275.606018
0.207943,732.072021,1028.22998,242.838989
0.217968,732.536987,964.817993,220.330002
0.227944,733.070007,913.838013,190.332993
0.23793,730.225037,863.77002,158.994003
0.247933,730.362,795.103027,140.226013
0.258023,730.759949,748.032959,107.716003
0.267936,732.065979,674.195007,90.264496
0.277951,730.353027,612.14801,63.337997
0.287939,731.756958,560.088989,31.022699
0.29796,729.195007,518.507996,50.014599
0.307957,729.945007,476.316986,81.761894
0.327031,727.217041,404.019012,133.121002
0.337002,724.017029,387.901978,144.480011
0.34697,725.609009,328.365997,180.382004
0.357003,724.856018,292.468018,201.190002
0.366937,722.983032,271.075989,213.262009
0.377017,724.437988,216.636993,242.980011
0.387003,720.974976,183.173004,260.829987
0.396933,722.588989,144.677002,279.576996
0.406962,720.484009,113.138,294.916016
0.416951,719.544983,77.013405,309.406982
0.426972,718.517029,41.3209,323.855011
0.436945,718.595032,1.16524,339.087006
0.447017,717.643005,-26.8169,345.562012
0.465965,717.733032,-101.768005,369.789001
,,,
0,823.71698,2977.469971,328.204987
0.009995,822.135986,2868.280029,333.490021
0.019994,818.986023,2784.530029,334.833008
0.030026,815.29895,2681.109863,341.302979
0.040016,811.074036,2563.169922,346.991974
0.050015,806.752991,2511.620117,337.540009
0.060079,800.526978,2484.050049,315.340027
0.070089,801.670044,2396.830078,308.544983
0.080022,797.226013,2351.76001,289.307007
0.090006,793.112976,2305.140137,275.647003
0.100064,790.289001,2245.140137,256.649994
0.110017,782.886963,2165.939941,248.373993
0.120083,780.282959,2109.440186,227.634003
0.130005,777.398987,2034.960083,217.442001
0.148995,771.447021,1897.880005,180.475998
0.159063,768.042969,1816.540039,166.444
0.169073,765.663025,1768.98999,140.25
0.179059,761.91095,1676.030029,132.391006
0.189083,760.236023,1588.809937,117.578003
0.199015,755.703979,1532.610107,95.026001
0.209034,753.455994,1506.710083,53.539101
0.219036,746.283997,1425.410034,37.922401
0.229097,744.342957,1381.170044,25.790499
0.239009,744.760986,1314.319946,58.499798
0.249005,740.118042,1263.329956,82.614105
0.259022,735.604004,1213.680054,106.096001
0.279009,730.166992,1119.130005,145.126999
0.288018,726.42395,1109.850098,142.826004
0.307998,719.812988,1032.880005,169.238007
0.318093,718.593994,968.791992,194.516998
0.328038,714.361023,927.997009,205.070999
0.338079,710.35199,888.703003,215.087997
0.348022,707.594971,840.574036,225.218002
0.358103,709.313965,756.307007,255.39801
0.368014,703.937012,729.709045,257.310974
0.378019,701.270996,686.720032,260.811005
0.388013,700.142029,635.420959,271.533997
0.398015,696.234985,603.054016,271.243988
0.408013,690.987,588.237,260.395996
0.418099,691.06604,507.678986,282.795013
0.428088,685.846985,493.883026,268.701996
0.438,684.844971,449.277985,271.479004
0.457024,679.673035,362.910004,269.042999
0.487107,671.893005,227.480988,263.186005
0.497037,666.723022,195.326996,253.448013
0.507113,666.777039,151.544006,248.304001
0.517039,662.850952,114.875999,237.039001
0.527042,661.460999,72.961502,227.5
0.537034,656.403992,43.559601,213.46199
0.547016,654.927002,8.92869,198.056992
0.557108,651.075012,-25.128899,182.745987
0.567049,650.704041,-75.690598,174.462006
0.577162,646.811035,-108.602997,158.192001
,,,
0,636.268982,1864.310059,261.126007
0.010019,633.309998,1780.930054,253.708008
0.020014,632.528992,1671.77002,253.286987
0.03007,627.244019,1625.630005,227.932007
0.059,617.839966,1441.47998,165.228989
0.069063,612.986023,1374.340088,146.283997
0.078994,607.60498,1335.440063,113.728004
0.08904,606.56604,1247.469971,100.814003
0.099006,601.252991,1211.550049,64.544502
0.109036,602.229004,1105.099976,60.207298
0.119021,597.343994,1048.169922,34.7924
0.12901,593.967957,1005.990051,39.326797
0.139055,591.638,961.414978,62.593697
0.149022,589.89502,896.856018,96.312202
0.159034,585.699036,865.671997,109.790001
0.179,578.439026,764.995972,155.281006
0.208008,568.759033,645.421997,196.438995
0.228087,566.427002,551.024963,227.389999
0.238011,561.39502,509.649994,237.160995
0.248017,559.337952,469.751007,246.472992
0.257997,557.969971,415.136017,264.229004
0.268007,551.71698,377.200012,269.821991
0.278061,549.81897,333.346008,276.792999
0.288076,547.609985,297.962006,278.593018
0.298075,546.424988,242.483002,291.615997
0.308027,540.981018,215.432007,283.953003
0.318042,539.744019,162.800003,293.442017
0.328095,539.646057,111.663994,301.304016
0.338036,538.146973,62.2295,305.835999
0.357051,533.020996,-14.736199,302.556
0.367069,526.765991,-44.57,292.821991
0.377067,523.344971,-78.150902,285.248993
0.387105,521.68103,-122.087997,282.328979
,,,
0,670.843994,2911.449951,333.065002
0.019957,674.026001,2740.880127,341.937012
0.029931,673.27301,2682.090088,338.182983
0.040002,672.280029,2604.02002,339.311981
0.050003,671.347961,2528.620117,337.904999
0.059932,670.437988,2455.25,336.539001
0.070002,671.640991,2343.849854,347.528015
0.079937,670.578003,2277.379883,340.941986
0.090016,673.656006,2213.149902,332.085022
0.099946,672.557983,2113.389893,337.71701
0.110016,671.343018,2073.72998,316.792023
0.128993,672.822021,1962.130005,281.042999
0.14893,669.888,1772.950073,286.14801
0.158937,668.434021,1693.449951,278.234009
0.169011,666.838013,1647.340088,254.600998
0.178917,665.286987,1572.98999,242.767014
0.188948,663.730957,1528.900024,219.880005
0.198943,665.772949,1446.310059,208.641998
0.20899,663.951965,1380.01001,188.966003
0.219082,660.360962,1353.140015,156.008011
0.239048,662.065002,1179.089966,137.330002
0.249124,660.004944,1121.5,110.738998
0.259009,656.149963,1076.400024,78.028595
0.268978,659.250977,989.049988,66.047302
0.279006,655.242004,958.150024,23.117199
0.297945,654.429016,828.596008,60.145699
0.307938,651.27301,789.013977,78.028999
0.317943,652.872986,722.31604,108.235001
0.327953,649.710999,684.993042,123.350998
0.337974,649.682983,641.072998,139.622009
0.347935,646.444946,606.787964,148.10701
0.357945,646.676025,539.468994,177.041
0.367951,642.112976,514.742981,183.197998
0.377935,641.989014,467.496979,196.386993
0.388005,639.028015,421.139008,209.422012
0.397962,640.313965,361.45401,228.985001
0.418003,636.991028,276.712006,244.595001
0.456949,629.190979,107.936005,266.959015
0.46702,628.853027,53.361599,276.044006
0.477007,625.71698,24.132401,269.694
0.486981,626.692017,-32.999702,279.787018
0.496979,623.606995,-72.062996,276.619995
0.506964,623.086975,-120.783997,279.268005
,,,
0,542.402954,1723.98999,271.516998
0.009946,541.319031,1630.439941,266.743988
0.019918,534.737,1597.440063,241.720001
0.030006,531.179016,1524.549927,226.052994
0.040004,533.617981,1440.76001,215.237
0.049928,529.60199,1386.109985,193.472
0.059999,523.757996,1332.569946,170.121994
0.069981,526.724976,1231.390015,165.455994
0.079998,521.900024,1194.669922,131.798004
0.08893,517.974976,1134.390015,108.073006
0.098919,516.534973,1064.730103,91.142105
0.108987,514.929016,986.011047,73.719101
0.118931,510.811981,930.450012,45.811798
0.128966,505.509033,886.390991,26.817202
0.13895,504.84198,834.677979,52.1908
0.148943,499.339996,813.094971,62.0728
0.158935,499.781006,743.31897,97.522102
0.169017,497.330994,694.980957,117.737
0.178964,496.652008,648.85498,138.667999
0.188934,492.121002,612.30304,150.050003
0.198999,491.875,559.861023,172.233002
0.208944,488.763,508.382019,194.070999
0.219032,482.376984,483.04599,197.222
0.229032,477.986023,450.165985,204.007004
0.247955,476.84198,341.327026,241.53299
0.257932,471.626984,304.293976,247.556
0.268016,473.888,240.703995,268.07901
0.277933,466.838989,211.887009,267.738007
0.288,466.565002,165.317993,276.10202
0.298007,462.031982,138.513,272.190979
0.307984,459.549988,86.623306,281.049011
0.318026,454.483002,54.738998,280.299011
0.327944,454.971985,0.060638,290.100983
0.338014,451.378998,-36.0266,287.923981
0.347932,448.971985,-82.715302,293.289978
0.357955,446.947998,-122.452995,291.147003
,,,
0,670.833984,2935.899902,327.445007
0.009962,679.825012,2845.98999,338.067993
0.019956,686.005981,2786.860107,331.308014
0.02997,694.255981,2679.320068,346.260986
0.03997,702.332947,2601.540039,347.252014
0.049986,706.157043,2589.620117,330.516998
0.060067,711.449951,2493.040039,336.90802
0.069991,718.519958,2402.379883,337.700989
0.079995,725.125,2294.27002,345.987
0.090006,734.083008,2231.73999,334.179016
0.100065,739.007996,2186.449951,323.033997
0.109973,746.59198,2073.389893,325.934998
0.119989,752.822998,2015.609985,314.868011
0.130087,759.207031,1978.040039,292.074005
0.139091,763.795959,1954.869995,272.130005
0.159023,778.221008,1742.23999,269.890991
0.169028,783.084961,1679.97998,253.01799
0.178997,789.577026,1605.530029,240.871002
0.189059,793.02301,1520.079956,231.343994
0.199026,796.688965,1437.939941,222
0.208993,803.572021,1358.589966,211.018997
0.218997,808.192017,1320.75,180.347992
0.228999,815.807983,1272.539917,150.009003
0.239004,822.813965,1213.380005,124.632004
0.249018,829.036011,1142.619995,108.888
0.259004,835.551025,1052.449951,96.633705
0.268995,839.817993,988.752991,74.818901
0.277995,844.562012,970.023987,24.718
0.297994,853.146973,814.813965,59.9226
0.31807,860.685974,730.70105,94.458801
0.327989,863.658997,704.060974,102.950996
0.338075,869.012024,624.459961,137.551987
0.34801,871.59198,574.548035,156.813995
0.358065,874.340027,550.838013,160.730011
0.367976,877.81604,479.242004,188.590012
0.378008,881.255981,449.458984,192.257996
0.388079,883.447021,404.993011,204.625
0.398009,887.973022,340.180023,225.214996
0.408077,893.489014,306.659027,226.462997
0.417986,895.442993,266.598999,231.139999
0.436999,903.265991,176.243011,246.673004
0.446997,905.882019,133.604004,250.613007
0.457072,908.285034,79.374405,262.470978
0.467002,911.419983,33.5751,265.989014
0.477073,914.399048,-11.101,268.027985
0.487079,918.031982,-48.839802,263.996002
0.497018,922.052979,-101.857994,268.78299
,,,
0,609.895996,2955.790039,326.415009
0.009982,610.312012,2863.869873,339.208984
0.019978,610.701965,2775.929932,349.04599
0.029978,615.764038,2669.98999,360.881012
0.03997,615.89801,2588.409912,367.579987
0.049983,613.531982,2532.310059,366.167999
0.059975,612.86499,2502.219971,349.216003
0.07999,617.218994,2339.169922,351.154999
0.089977,619.292969,2252.120117,354.393005
0.099983,616.437988,2206.790039,340.703003
0.109981,623.018005,2072.380127,355.334991
0.119985,615.690002,2064.889893,330.526001
0.158986,623.470032,1751.299927,301.149017
0.168993,622.610962,1686.880005,288.731018
0.178978,626.033997,1581.150024,292.009003
0.188995,622.847961,1550.539917,264.537018
0.198971,625.799988,1452.329956,261.651001
0.208978,624.378052,1411.309937,234.882996
0.218986,628.682983,1321.200073,223.79599
0.229,625.229004,1295.449951,189.094009
0.238985,623.945007,1232.849976,170.320999
0.258987,629.924011,1069.26001,145.274994
0.26901,628.365967,992.012024,128.471008
0.279006,628.248962,950.23999,96.127197
0.308022,630.692993,760.046021,22.093899
0.327998,630.330017,647.586975,80.772896
0.337988,627.031982,639.46405,77.327805
0.34799,628.019958,560.248962,120.201996
0.357982,627.903992,535.848999,124.722
0.367987,625.392029,486.303986,146.513
0.387991,627.407043,377.826996,188.145996
0.397984,627.638977,333.86499,204.248993
0.407974,627.940002,277.158997,225.028
0.418011,627.732971,243.613998,228.383011
0.428002,626.294983,210.029007,235.25
0.446999,623.67395,113.252998,259.748016
0.457014,623.452026,70.9207,264.098999
0.466977,623.515015,17.224901,279.35498
0.477041,624.55603,-33.905201,287.759003
0.486988,620.416992,-62.2141,284.794983
0.497003,621.200989,-105.236,285.531982
,,,
0,648.303955,2918.940186,316.329987
0.010066,653.100037,2757.859863,348.065002
0.020056,657.078979,2745.47998,330.826019
0.030069,661.212036,2640.790039,342.90799
0.039999,662.778015,2584.280029,339.143005
0.050031,666.643005,2530.639893,332.574982
0.060023,670.304016,2457.799805,328.77002
0.070063,675.535034,2369.430176,327.018005
0.080065,676.828979,2300.72998,325.671997
0.090011,679.838013,2236.119873,316.868011
0.109979,685.563049,2097.449951,296.799988
0.120089,692.452026,2002.360107,302.875
0.159089,703.112,1747.880005,242.307007
0.169095,705.132019,1699.530029,221.168991
0.199017,711.664001,1481.089966,180.294006
0.238999,728.02002,1188.840088,115.856003
0.328015,734.606018,754.289978,123.287003
0.348075,740.508972,628.934021,175.297012
0.358076,740.742004,587.286987,188.527008
0.368084,741.195984,555.199951,195.890991
0.398076,745.095032,416.537994,233.184998
0.408078,747.026978,357.587006,250.445007
0.427991,747.674011,268.841003,268.959991
0.43802,749.950012,229.871002,271.472992
0.457094,752.691956,148.242996,276.318024
0.467012,754.09198,93.536201,287.755005
0.477017,753.686035,64.443405,280.934998
0.48706,754.001953,23.894501,278.825012
0.497013,757.312988,-37.096401,292.174988
0.516999,757.343018,-95.324699,272.661011
0.527074,757.345032,-136.837006,268.78299
,,,
0,558.94397,2949.909912,329.623016
0.009971,551.708984,2908.620117,326.21701
0.020009,546.888,2868.429932,320.484009
0.030014,543.560974,2780.319824,328.153992
0.04,532.622986,2717.209961,330.376007
0.049998,529.061035,2636.640137,332.048004
0.059988,526.238037,2536.860107,338.890991
0.069989,516.643005,2524.25,320.212006
0.080012,513.393982,2449.529785,319.481995
0.090005,510.618988,2357.959961,323.518982
0.108987,507.749023,2167.820068,326.402985
0.128976,491.151001,2079.090088,296.018005
0.138993,487.501007,2020.999878,280.768005
0.14901,483.065002,1944.609985,278.127014
0.159006,483.38501,1841.590088,275.373993
0.169,481.233002,1756.72998,270.669006
0.179009,472.195007,1737.169922,240.28801
0.188986,471.643005,1626.539917,245.493988
0.199026,462.309998,1609.130005,209.12001
0.209011,459.936005,1533.790039,196.618011
0.219094,452.374023,1489.310059,172.322006
0.229027,447.278992,1432.029907,151.190994
0.239024,446.304993,1364.819946,130.432999
0.248005,437.705994,1309.919922,108.211006
0.258013,437.451019,1233.109985,93.407799
0.268019,432.778015,1195.889893,57.846699
0.278023,421.395996,1157.349976,25.305601
0.287992,416.738007,1106.410034,6.68774
0.298038,413.496002,1057.390015,31.964102
0.308007,413.040985,975.538025,75.186295
0.318016,409.774994,930.033997,96.777603
0.328008,405.557007,897.213989,109.028999
0.337997,400.144012,842.695007,134.477997
0.348022,396.865021,801.044983,150.647995
0.35802,395.684998,751.400024,166.700012
0.368003,389.410004,711.536987,180.443008
0.378035,387.868988,654.575989,201.725998
0.388011,385.505005,609.327026,216.158997
0.398007,377.359985,590.488953,214.131989
0.417012,367.336975,510.878967,232.422989
0.427033,366.59198,452.436005,250.247986
0.437024,363.887024,412.506989,254.977997
0.447025,358.466003,372.175995,260.341003
0.457026,356.688995,326.106995,268.606018
0.467015,356.766998,274.490997,276.639984
0.477083,350.112,237.028,278.520996
0.487027,347.093994,209.692993,267.830994
0.497011,341.511993,166.647995,273.126984
0.507109,342.579987,120.166,275.837982
0.517013,339.661011,73.998901,275.903992
0.527042,330.02298,59.303101,257.404999
0.536033,331.113007,-3.63655,268.815979
0.556054,323.291992,-77.767799,254.352005
0.576035,315.100983,-149.326004,234.573013
,,,
0,595.220032,2912.080078,325.756012
0.009977,595.507019,2847.120117,327.735016
0.019985,595.906982,2760.889893,334.925995
0.029986,593.711975,2700.51001,333.979004
0.039991,594.102966,2619.75,338.190002
0.068972,596.576965,2398.600098,331.690002
0.07899,595.798035,2370.51001,312.71698
0.089005,593.047974,2323.120117,298.981995
0.098997,595.921997,2199.919922,310.434021
0.119021,599.628967,2060.120117,295.983002
0.129012,592.617981,2020,275.804993
0.138997,598.645996,1930.359985,272.612
0.149002,595.574951,1894.170044,247.977997
0.159002,597.11499,1825.950073,235.712006
0.169097,596.942017,1728.400024,233.537003
0.179012,595.567017,1697.119995,202.755997
0.198003,595.841003,1575.060059,168.914001
0.208024,595.103027,1503.349976,153.856995
0.218018,593.786011,1462.030029,124.728996
0.22802,597.042053,1368.170044,117.856003
0.238014,601.421997,1291.589966,101.948997
0.248021,599.679016,1254.829956,67.499199
0.258006,598.434998,1193.719971,45.5242
0.268007,600.848022,1144.859985,25.4496
0.278005,597.886963,1119.77002,40.076401
0.288018,599.34198,1050.050049,75.323502
0.298041,594.860046,1026.25,89.207298
0.308041,595.651978,982.710999,107.428001
0.318013,596.903015,918.969971,135.988998
0.328027,597.677002,877.435059,155.240997
0.338058,596.518005,838.294983,166.061996
0.357104,598.031982,743.188965,200.556
0.367013,594.867004,725.076965,201.095001
0.37701,595.669983,671.380981,218.544006
0.387009,596.007996,637.046997,226.167999
0.397024,593.186035,603.390991,230.203003
0.407004,592.437988,553.317017,244.960999
0.417016,592.671997,513.655029,250.35199
0.427019,592.901001,474.859009,255.634995
0.437035,593.322998,429.28299,264.183014
0.447043,593.559998,385.264008,269.08902
0.457025,595.155029,335.140991,275.595001
0.477025,595.242981,252.994003,279.987976
0.487015,594.687012,227.452988,269.882996
0.516047,594.106995,107.689003,262.70401
0.526049,589.437012,89.616203,247.082993
0.536089,591.920959,42.259296,246.79599
0.546053,591.305969,7.43341,237.559998
0.556029,590.749023,-32.676903,230.179993
0.566081,590.106995,-65.988098,219.580002
0.57604,591.932983,-103.875,210.539993
,,,
0,619.656982,2933.619873,328.578003
0.039013,626.30896,2663.120117,332.753998
0.048997,633.122009,2562.949951,341.832001
0.059003,634.921021,2509.180176,335.420013
0.069011,633.984985,2479.130127,318.682983
0.079004,633.572998,2406.879883,317.609009
0.098995,642.869995,2275.700195,297.207001
0.109005,644.227966,2210.26001,291.421997
0.149011,652.77301,1909.440063,260.910004
0.159018,653.316956,1873.170044,236.576004
